TQ,DPQ,C,OU,DI,DFT,RD,DFO,DPQ2,C2,TQ2,OU2,DI2,DFT2,RD2,DFO2,DPQ3,C3,TQ3,OU3,DI3,DFT3,RD3,DFO3
4,1,3,0,25,22,3,0,1,3,4,0,3,2,1,0,1,3,4,0,1,0,1,0
0,1,4,4,28,2,26,23,1,4,0,4,26,2,24,21,1,4,0,4,24,2,22,19
2,2,2,1,22,10,12,3,2,2,2,1,12,6,6,1,2,2,2,1,6,2,4,1
0,3,3,4,15,1,14,12,3,3,0,4,14,1,13,11,3,3,0,4,13,1,12,10
3,2,3,0,10,6,4,0,2,3,3,0,4,2,2,0,2,3,3,0,2,1,1,0
4,4,2,3,13,11,2,1,4,2,4,3,2,1,1,0,4,2,4,3,1,0,1,0
0,2,3,3,11,1,10,6,2,3,0,3,10,1,9,6,2,3,0,3,9,0,9,6
3,2,3,3,15,10,5,3,2,3,3,3,5,3,2,1,2,3,3,3,2,1,1,0
1,2,3,1,17,5,12,3,2,3,1,1,12,3,9,2,2,3,1,1,9,2,7,2
3,1,3,0,25,17,8,0,1,3,3,0,8,5,3,0,1,3,3,0,3,2,1,0
3,3,1,1,7,4,3,0,3,1,3,1,3,2,1,0,3,1,3,1,1,0,1,0
2,4,3,3,2,1,1,0,4,3,2,3,1,0,1,0,4,3,2,3,1,0,1,0
3,4,4,0,10,7,3,0,4,4,3,0,3,2,1,0,4,4,3,0,1,0,1,0
4,1,0,1,4,3,1,0,1,0,4,1,1,0,1,0,1,0,4,1,1,0,1,0
3,3,3,3,18,12,6,4,3,3,3,3,6,4,2,1,3,3,3,3,2,1,1,0
3,3,3,2,9,6,3,1,3,3,3,2,3,2,1,0,3,3,3,2,1,0,1,0
1,1,4,3,25,7,18,12,1,4,1,3,18,5,13,9,1,4,1,3,13,3,10,6
3,2,0,2,8,5,3,1,2,0,3,2,3,2,1,0,2,0,3,2,1,0,1,0
2,1,2,0,10,5,5,0,1,2,2,0,5,2,3,0,1,2,2,0,3,1,2,0
3,1,4,0,28,19,9,0,1,4,3,0,9,6,3,0,1,4,3,0,3,2,1,0
1,4,4,4,0,0,0,0,4,4,1,4,0,0,0,0,4,4,1,4,0,0,0,0
2,1,4,0,28,14,14,1,1,4,2,0,14,7,7,0,1,4,2,0,7,3,4,0
2,4,4,0,2,0,2,0,4,4,2,0,2,1,1,0,4,4,2,0,1,0,1,0
3,0,4,3,27,18,9,6,0,4,3,3,9,6,3,2,0,4,3,3,3,2,1,0
4,1,1,0,19,17,2,0,1,1,4,0,2,1,1,0,1,1,4,0,1,0,1,0
2,2,2,3,13,6,7,4,2,2,2,3,7,3,4,2,2,2,2,3,4,2,2,1
0,2,4,2,18,1,17,8,2,4,0,2,17,1,16,8,2,4,0,2,16,1,15,7
4,0,3,2,27,24,3,1,0,3,4,2,3,2,1,0,0,3,4,2,1,0,1,0
4,1,4,3,26,23,3,2,1,4,4,3,3,2,1,0,1,4,4,3,1,0,1,0
4,3,0,4,10,8,2,1,3,0,4,4,2,1,1,0,3,0,4,4,1,0,1,0
0,4,3,1,6,0,6,1,4,3,0,1,6,0,6,1,4,3,0,1,6,0,6,1
4,3,4,2,14,12,2,0,3,4,4,2,2,1,1,0,3,4,4,2,1,0,1,0
1,2,3,2,18,5,13,6,2,3,1,2,13,3,10,5,2,3,1,2,10,2,8,4
1,1,4,4,27,8,19,17,1,4,1,4,19,5,14,12,1,4,1,4,14,4,10,8
2,2,3,1,16,7,9,2,2,3,2,1,9,4,5,1,2,3,2,1,5,2,3,0
4,3,2,4,14,12,2,1,3,2,4,4,2,1,1,0,3,2,4,4,1,0,1,0
4,4,2,4,4,3,1,0,4,2,4,4,1,0,1,0,4,2,4,4,1,0,1,0
2,1,2,0,20,9,11,1,1,2,2,0,11,5,6,0,1,2,2,0,6,3,3,0
3,1,0,4,8,5,3,2,1,0,3,4,3,2,1,0,1,0,3,4,1,0,1,0
2,0,2,1,25,12,13,3,0,2,2,1,13,6,7,2,0,2,2,1,7,3,4,1
4,0,0,2,11,9,2,1,0,0,4,2,2,1,1,0,0,0,4,2,1,0,1,0
1,4,1,0,5,1,4,0,4,1,1,0,4,1,3,0,4,1,1,0,3,0,3,0
2,4,0,4,1,0,1,0,4,0,2,4,1,0,1,0,4,0,2,4,1,0,1,0
1,1,1,3,8,2,6,4,1,1,1,3,6,1,5,3,1,1,1,3,5,1,4,2
3,0,4,3,27,18,9,6,0,4,3,3,9,6,3,2,0,4,3,3,3,2,1,0
0,0,2,0,23,2,21,2,0,2,0,0,21,2,19,1,0,2,0,0,19,1,18,1
3,2,3,0,20,14,6,0,2,3,3,0,6,4,2,0,2,3,3,0,2,1,1,0
3,1,1,0,10,7,3,0,1,1,3,0,3,2,1,0,1,1,3,0,1,0,1,0
4,4,1,0,6,5,1,0,4,1,4,0,1,0,1,0,4,1,4,0,1,0,1,0
2,0,2,4,27,13,14,12,0,2,2,4,14,6,8,7,0,2,2,4,8,3,5,4
3,1,1,4,8,5,3,2,1,1,3,4,3,2,1,0,1,1,3,4,1,0,1,0
3,1,4,3,29,20,9,6,1,4,3,3,9,6,3,2,1,4,3,3,3,2,1,0
2,2,4,4,15,7,8,7,2,4,2,4,8,3,5,4,2,4,2,4,5,2,3,2
1,1,4,0,28,8,20,1,1,4,1,0,20,5,15,1,1,4,1,0,15,4,11,1
2,1,0,3,6,2,4,2,1,0,2,3,4,1,3,2,1,0,2,3,3,1,2,1
2,0,3,1,23,11,12,3,0,3,2,1,12,5,7,2,0,3,2,1,7,3,4,1
3,1,4,2,26,18,8,4,1,4,3,2,8,5,3,1,1,4,3,2,3,2,1,0
0,3,0,3,8,0,8,5,3,0,0,3,8,0,8,5,3,0,0,3,8,0,8,5
2,1,3,1,22,11,11,3,1,3,2,1,11,5,6,1,1,3,2,1,6,2,4,1
4,2,4,1,19,17,2,0,2,4,4,1,2,1,1,0,2,4,4,1,1,0,1,0
2,1,0,1,6,3,3,0,1,0,2,1,3,1,2,0,1,0,2,1,2,1,1,0
3,4,2,4,6,4,2,1,4,2,3,4,2,1,1,0,4,2,3,4,1,0,1,0
1,3,1,0,1,0,1,0,3,1,1,0,1,0,1,0,3,1,1,0,1,0,1,0
2,0,1,3,11,5,6,4,0,1,2,3,6,2,4,2,0,1,2,3,4,2,2,1
0,4,1,0,5,0,5,0,4,1,0,0,5,0,5,0,4,1,0,0,5,0,5,0
0,2,3,4,8,0,8,7,2,3,0,4,8,0,8,7,2,3,0,4,8,0,8,7
4,2,4,0,26,23,3,0,2,4,4,0,3,2,1,0,2,4,4,0,1,0,1,0
3,3,0,2,5,3,2,0,3,0,3,2,2,1,1,0,3,0,3,2,1,0,1,0
1,1,3,0,29,8,21,2,1,3,1,0,21,6,15,1,1,3,1,0,15,4,11,1
3,3,3,2,17,11,6,2,3,3,3,2,6,4,2,1,3,3,3,2,2,1,1,0
2,2,3,0,24,11,13,1,2,3,2,0,13,6,7,0,2,3,2,0,7,3,4,0
3,1,3,2,23,16,7,3,1,3,3,2,7,4,3,1,1,3,3,2,3,2,1,0
1,1,4,1,22,6,16,4,1,4,1,1,16,4,12,3,1,4,1,1,12,3,9,2
1,3,4,3,18,5,13,9,3,4,1,3,13,3,10,7,3,4,1,3,10,2,8,5
4,2,0,4,9,8,1,0,2,0,4,4,1,0,1,0,2,0,4,4,1,0,1,0
3,2,1,1,6,4,2,0,2,1,3,1,2,1,1,0,2,1,3,1,1,0,1,0
4,0,0,4,8,7,1,0,0,0,4,4,1,0,1,0,0,0,4,4,1,0,1,0
0,0,0,1,13,1,12,3,0,0,0,1,12,1,11,3,0,0,0,1,11,1,10,2
2,2,0,3,5,2,3,2,2,0,2,3,3,1,2,1,2,0,2,3,2,0,2,1
2,0,2,2,22,10,12,5,0,2,2,2,12,5,7,3,0,2,2,2,7,3,4,1
1,3,1,3,4,1,3,2,3,1,1,3,3,0,3,2,3,1,1,3,3,0,3,2
2,3,4,3,11,5,6,4,3,4,2,3,6,2,4,2,3,4,2,3,4,2,2,1
1,1,3,1,24,7,17,5,1,3,1,1,17,5,12,3,1,3,1,1,12,3,9,2
3,1,2,4,22,15,7,6,1,2,3,4,7,4,3,2,1,2,3,4,3,2,1,0
1,0,2,0,23,6,17,1,0,2,1,0,17,5,12,1,0,2,1,0,12,3,9,0
2,2,0,0,6,2,4,0,2,0,2,0,4,2,2,0,2,0,2,0,2,1,1,0
0,2,4,1,13,1,12,3,2,4,0,1,12,1,11,3,2,4,0,1,11,1,10,3
4,1,2,0,21,18,3,0,1,2,4,0,3,2,1,0,1,2,4,0,1,0,1,0
3,1,1,4,5,3,2,1,1,1,3,4,2,1,1,0,1,1,3,4,1,0,1,0
3,4,0,4,7,4,3,2,4,0,3,4,3,2,1,0,4,0,3,4,1,0,1,0
1,1,2,3,25,7,18,12,1,2,1,3,18,5,13,9,1,2,1,3,13,3,10,7
2,1,0,0,14,6,8,0,1,0,2,0,8,3,5,0,1,0,2,0,5,2,3,0
4,2,4,4,17,15,2,1,2,4,4,4,2,1,1,0,2,4,4,4,1,0,1,0
2,1,0,2,1,0,1,0,1,0,2,2,1,0,1,0,1,0,2,2,1,0,1,0
3,4,4,4,11,7,4,3,4,4,3,4,4,2,2,1,4,4,3,4,2,1,1,0
0,3,4,1,18,1,17,5,3,4,0,1,17,1,16,4,3,4,0,1,16,1,15,4
1,0,2,3,19,5,14,9,0,2,1,3,14,4,10,7,0,2,1,3,10,3,7,4
3,3,3,2,12,8,4,2,3,3,3,2,4,2,2,0,3,3,3,2,2,1,1,0
1,1,2,3,19,5,14,9,1,2,1,3,14,4,10,6,1,2,1,3,10,2,8,5
2,2,4,1,23,11,12,3,2,4,2,1,12,5,7,2,2,4,2,1,7,3,4,1
0,1,0,0,8,0,8,0,1,0,0,0,8,0,8,0,1,0,0,0,8,0,8,0
0,2,4,0,23,2,21,2,2,4,0,0,21,2,19,1,2,4,0,0,19,1,18,1
2,4,3,4,6,3,3,2,4,3,2,4,3,1,2,1,4,3,2,4,2,1,1,0
2,4,4,2,9,4,5,2,4,4,2,2,5,2,3,1,4,4,2,2,3,1,2,1
4,2,4,4,23,20,3,2,2,4,4,4,3,2,1,0,2,4,4,4,1,0,1,0
3,0,1,1,14,9,5,1,0,1,3,1,5,3,2,0,0,1,3,1,2,1,1,0
4,1,2,2,21,18,3,1,1,2,4,2,3,2,1,0,1,2,4,2,1,0,1,0
3,3,0,4,2,1,1,0,3,0,3,4,1,0,1,0,3,0,3,4,1,0,1,0
1,2,3,2,25,7,18,9,2,3,1,2,18,5,13,6,2,3,1,2,13,3,10,4
2,4,1,1,6,2,4,1,4,1,2,1,4,2,2,0,4,1,2,1,2,1,1,0
4,0,1,3,16,14,2,1,0,1,4,3,2,1,1,0,0,1,4,3,1,0,1,0
4,4,1,0,9,8,1,0,4,1,4,0,1,0,1,0,4,1,4,0,1,0,1,0
0,4,0,4,12,1,11,9,4,0,0,4,11,1,10,9,4,0,0,4,10,1,9,8
3,4,4,3,2,1,1,0,4,4,3,3,1,0,1,0,4,4,3,3,1,0,1,0
0,4,1,0,3,0,3,0,4,1,0,0,3,0,3,0,4,1,0,0,3,0,3,0
4,2,2,3,12,10,2,1,2,2,4,3,2,1,1,0,2,2,4,3,1,0,1,0
4,4,0,3,2,1,1,0,4,0,4,3,1,0,1,0,4,0,4,3,1,0,1,0
4,3,1,3,2,1,1,0,3,1,4,3,1,0,1,0,3,1,4,3,1,0,1,0
2,4,0,1,1,0,1,0,4,0,2,1,1,0,1,0,4,0,2,1,1,0,1,0
3,0,4,2,28,19,9,4,0,4,3,2,9,6,3,1,0,4,3,2,3,2,1,0
1,1,2,2,14,4,10,4,1,2,1,2,10,2,8,4,1,2,1,2,8,2,6,2
4,3,3,4,17,15,2,1,3,3,4,4,2,1,1,0,3,3,4,4,1,0,1,0
3,4,1,3,3,2,1,0,4,1,3,3,1,0,1,0,4,1,3,3,1,0,1,0
4,0,3,0,25,22,3,0,0,3,4,0,3,2,1,0,0,3,4,0,1,0,1,0
4,1,4,2,24,21,3,1,1,4,4,2,3,2,1,0,1,4,4,2,1,0,1,0
2,2,2,1,14,7,7,2,2,2,2,1,7,3,4,1,2,2,2,1,4,1,3,0
1,0,1,4,20,6,14,12,0,1,1,4,14,4,10,9,0,1,1,4,10,3,7,6
3,2,1,3,7,4,3,2,2,1,3,3,3,2,1,0,2,1,3,3,1,0,1,0
1,2,4,2,15,4,11,5,2,4,1,2,11,3,8,3,2,4,1,2,8,2,6,3
1,1,0,2,4,1,3,1,1,0,1,2,3,0,3,1,1,0,1,2,3,0,3,1
3,1,1,4,8,5,3,2,1,1,3,4,3,2,1,0,1,1,3,4,1,0,1,0
4,1,4,2,25,22,3,1,1,4,4,2,3,2,1,0,1,4,4,2,1,0,1,0
2,0,4,1,28,13,15,4,0,4,2,1,15,7,8,2,0,4,2,1,8,4,4,1
2,3,2,2,12,6,6,2,3,2,2,2,6,2,4,2,3,2,2,2,4,2,2,0
4,0,1,1,15,13,2,0,0,1,4,1,2,1,1,0,0,1,4,1,1,0,1,0
3,0,3,3,27,18,9,6,0,3,3,3,9,6,3,2,0,3,3,3,3,2,1,0
0,0,4,1,26,2,24,7,0,4,0,1,24,2,22,6,0,4,0,1,22,2,20,6
0,4,4,4,19,1,18,16,4,4,0,4,18,1,17,15,4,4,0,4,17,1,16,14
2,0,1,1,12,6,6,1,0,1,2,1,6,2,4,1,0,1,2,1,4,2,2,0
4,4,3,1,5,4,1,0,4,3,4,1,1,0,1,0,4,3,4,1,1,0,1,0
1,1,4,4,25,7,18,16,1,4,1,4,18,5,13,11,1,4,1,4,13,3,10,8
2,3,0,4,3,1,2,1,3,0,2,4,2,1,1,0,3,0,2,4,1,0,1,0
4,3,3,0,11,9,2,0,3,3,4,0,2,1,1,0,3,3,4,0,1,0,1,0
4,1,1,3,14,12,2,1,1,1,4,3,2,1,1,0,1,1,4,3,1,0,1,0
1,4,1,2,12,3,9,4,4,1,1,2,9,2,7,3,4,1,1,2,7,2,5,2
4,0,1,4,8,7,1,0,0,1,4,4,1,0,1,0,0,1,4,4,1,0,1,0
4,4,2,4,1,0,1,0,4,2,4,4,1,0,1,0,4,2,4,4,1,0,1,0
4,2,0,3,5,4,1,0,2,0,4,3,1,0,1,0,2,0,4,3,1,0,1,0
3,0,0,1,4,2,2,0,0,0,3,1,2,1,1,0,0,0,3,1,1,0,1,0
3,0,2,1,18,12,6,1,0,2,3,1,6,4,2,0,0,2,3,1,2,1,1,0
3,0,3,2,19,13,6,2,0,3,3,2,6,4,2,1,0,3,3,2,2,1,1,0
3,4,3,3,0,0,0,0,4,3,3,3,0,0,0,0,4,3,3,3,0,0,0,0
3,1,0,1,13,9,4,1,1,0,3,1,4,2,2,0,1,0,3,1,2,1,1,0
1,2,2,2,18,5,13,6,2,2,1,2,13,3,10,5,2,2,1,2,10,3,7,3
3,1,3,0,23,16,7,0,1,3,3,0,7,4,3,0,1,3,3,0,3,2,1,0
4,3,3,0,20,17,3,0,3,3,4,0,3,2,1,0,3,3,4,0,1,0,1,0
3,1,3,4,19,13,6,5,1,3,3,4,6,4,2,1,1,3,3,4,2,1,1,0
2,0,3,3,22,10,12,8,0,3,2,3,12,6,6,4,0,3,2,3,6,2,4,2
0,3,0,4,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,4,0,0,0,0
3,4,3,2,9,6,3,1,4,3,3,2,3,2,1,0,4,3,3,2,1,0,1,0
2,3,2,1,5,2,3,0,3,2,2,1,3,1,2,0,3,2,2,1,2,1,1,0
0,0,0,4,2,0,2,1,0,0,0,4,2,0,2,1,0,0,0,4,2,0,2,1
3,3,3,3,14,9,5,3,3,3,3,3,5,3,2,1,3,3,3,3,2,1,1,0
2,1,3,2,28,14,14,6,1,3,2,2,14,7,7,3,1,3,2,2,7,3,4,2
3,3,1,4,4,2,2,1,3,1,3,4,2,1,1,0,3,1,3,4,1,0,1,0
1,2,1,4,4,1,3,2,2,1,1,4,3,0,3,2,2,1,1,4,3,0,3,2
2,2,3,1,19,9,10,3,2,3,2,1,10,5,5,1,2,3,2,1,5,2,3,0
4,2,0,2,9,8,1,0,2,0,4,2,1,0,1,0,2,0,4,2,1,0,1,0
2,4,2,0,13,6,7,0,4,2,2,0,7,3,4,0,4,2,2,0,4,1,3,0
2,4,0,1,2,1,1,0,4,0,2,1,1,0,1,0,4,0,2,1,1,0,1,0
2,2,2,1,14,6,8,2,2,2,2,1,8,3,5,1,2,2,2,1,5,2,3,0
2,1,2,4,12,5,7,6,1,2,2,4,7,3,4,3,1,2,2,4,4,2,2,1
2,3,3,0,9,4,5,0,3,3,2,0,5,2,3,0,3,3,2,0,3,1,2,0
2,1,3,3,24,12,12,8,1,3,2,3,12,6,6,4,1,3,2,3,6,3,3,2
3,0,2,2,19,13,6,3,0,2,3,2,6,4,2,1,0,2,3,2,2,1,1,0
0,1,1,1,15,1,14,4,1,1,0,1,14,1,13,3,1,1,0,1,13,1,12,3
3,4,4,3,2,1,1,0,4,4,3,3,1,0,1,0,4,4,3,3,1,0,1,0
0,1,0,3,6,0,6,4,1,0,0,3,6,0,6,4,1,0,0,3,6,0,6,4
2,4,2,2,0,0,0,0,4,2,2,2,0,0,0,0,4,2,2,2,0,0,0,0
1,3,1,4,3,0,3,2,3,1,1,4,3,0,3,2,3,1,1,4,3,0,3,2
1,4,2,0,8,2,6,0,4,2,1,0,6,1,5,0,4,2,1,0,5,1,4,0
1,2,0,2,2,0,2,1,2,0,1,2,2,0,2,1,2,0,1,2,2,0,2,1
3,4,2,4,4,2,2,1,4,2,3,4,2,1,1,0,4,2,3,4,1,0,1,0
0,2,1,2,10,1,9,4,2,1,0,2,9,0,9,4,2,1,0,2,9,0,9,4
4,2,1,4,9,8,1,0,2,1,4,4,1,0,1,0,2,1,4,4,1,0,1,0
0,0,3,0,28,2,26,2,0,3,0,0,26,2,24,2,0,3,0,0,24,2,22,2
1,4,3,3,12,3,9,6,4,3,1,3,9,2,7,4,4,3,1,3,7,2,5,3
0,3,3,3,17,1,16,11,3,3,0,3,16,1,15,10,3,3,0,3,15,1,14,9
0,3,1,1,7,0,7,2,3,1,0,1,7,0,7,2,3,1,0,1,7,0,7,2
1,4,2,0,1,0,1,0,4,2,1,0,1,0,1,0,4,2,1,0,1,0,1,0
0,0,4,4,24,2,22,19,0,4,0,4,22,2,20,18,0,4,0,4,20,2,18,16
2,0,0,3,8,3,5,3,0,0,2,3,5,2,3,2,0,0,2,3,3,1,2,1
1,1,4,0,25,7,18,1,1,4,1,0,18,5,13,1,1,4,1,0,13,3,10,0
3,3,0,0,4,2,2,0,3,0,3,0,2,1,1,0,3,0,3,0,1,0,1,0
2,2,2,0,7,3,4,0,2,2,2,0,4,2,2,0,2,2,2,0,2,0,2,0
4,0,2,1,16,14,2,0,0,2,4,1,2,1,1,0,0,2,4,1,1,0,1,0
4,3,2,2,16,14,2,0,3,2,4,2,2,1,1,0,3,2,4,2,1,0,1,0
2,3,4,1,21,10,11,3,3,4,2,1,11,5,6,1,3,4,2,1,6,3,3,0
1,1,0,0,11,3,8,0,1,0,1,0,8,2,6,0,1,0,1,0,6,1,5,0
3,3,2,3,10,6,4,2,3,2,3,3,4,2,2,1,3,2,3,3,2,1,1,0
2,2,3,4,16,7,9,8,2,3,2,4,9,4,5,4,2,3,2,4,5,2,3,2
1,2,1,3,4,1,3,2,2,1,1,3,3,0,3,2,2,1,1,3,3,0,3,2
0,3,0,0,5,0,5,0,3,0,0,0,5,0,5,0,3,0,0,0,5,0,5,0
0,0,1,2,13,1,12,6,0,1,0,2,12,1,11,5,0,1,0,2,11,1,10,5
1,1,0,3,0,0,0,0,1,0,1,3,0,0,0,0,1,0,1,3,0,0,0,0
3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0
3,2,0,1,0,0,0,0,2,0,3,1,0,0,0,0,2,0,3,1,0,0,0,0
2,0,0,3,10,5,5,3,0,0,2,3,5,2,3,2,0,0,2,3,3,1,2,1
3,0,0,0,11,7,4,0,0,0,3,0,4,2,2,0,0,0,3,0,2,1,1,0
1,4,1,1,4,1,3,0,4,1,1,1,3,0,3,0,4,1,1,1,3,0,3,0
1,3,1,2,1,0,1,0,3,1,1,2,1,0,1,0,3,1,1,2,1,0,1,0
2,4,1,1,2,0,2,0,4,1,2,1,2,0,2,0,4,1,2,1,2,1,1,0
0,2,0,3,5,0,5,3,2,0,0,3,5,0,5,3,2,0,0,3,5,0,5,3
2,2,2,1,13,6,7,2,2,2,2,1,7,3,4,1,2,2,2,1,4,2,2,0
1,1,4,3,26,7,19,13,1,4,1,3,19,5,14,9,1,4,1,3,14,4,10,7
4,0,3,0,17,15,2,0,0,3,4,0,2,1,1,0,0,3,4,0,1,0,1,0
3,2,1,3,8,5,3,2,2,1,3,3,3,2,1,0,2,1,3,3,1,0,1,0
0,4,4,4,12,1,11,9,4,4,0,4,11,1,10,9,4,4,0,4,10,1,9,8
3,2,0,2,1,0,1,0,2,0,3,2,1,0,1,0,2,0,3,2,1,0,1,0
3,0,1,2,25,17,8,3,0,1,3,2,8,5,3,1,0,1,3,2,3,2,1,0
0,2,3,1,14,1,13,3,2,3,0,1,13,1,12,3,2,3,0,1,12,1,11,3
1,0,4,0,25,7,18,1,0,4,1,0,18,5,13,1,0,4,1,0,13,3,10,1
0,0,3,2,23,2,21,10,0,3,0,2,21,2,19,9,0,3,0,2,19,1,18,8
3,3,3,0,11,7,4,0,3,3,3,0,4,2,2,0,3,3,3,0,2,1,1,0
0,0,2,4,16,1,15,13,0,2,0,4,15,1,14,12,0,2,0,4,14,1,13,11
0,0,4,0,29,2,27,2,0,4,0,0,27,2,25,2,0,4,0,0,25,2,23,2
3,4,0,0,2,1,1,0,4,0,3,0,1,0,1,0,4,0,3,0,1,0,1,0
1,1,4,0,24,7,17,1,1,4,1,0,17,5,12,1,1,4,1,0,12,3,9,0
4,4,2,4,5,4,1,0,4,2,4,4,1,0,1,0,4,2,4,4,1,0,1,0
4,3,3,1,10,8,2,0,3,3,4,1,2,1,1,0,3,3,4,1,1,0,1,0
0,1,1,0,11,1,10,1,1,1,0,0,10,0,10,1,1,1,0,0,10,0,10,1
0,4,4,4,6,0,6,5,4,4,0,4,6,0,6,5,4,4,0,4,6,0,6,5
4,0,2,3,22,19,3,2,0,2,4,3,3,2,1,0,0,2,4,3,1,0,1,0
2,1,4,0,29,14,15,1,1,4,2,0,15,7,8,0,1,4,2,0,8,4,4,0
4,0,0,4,2,1,1,0,0,0,4,4,1,0,1,0,0,0,4,4,1,0,1,0
0,0,0,3,6,0,6,4,0,0,0,3,6,0,6,4,0,0,0,3,6,0,6,4
1,3,1,3,9,2,7,4,3,1,1,3,7,2,5,3,3,1,1,3,5,1,4,2
1,1,3,1,26,7,19,5,1,3,1,1,19,5,14,4,1,3,1,1,14,4,10,3
2,4,4,3,5,2,3,2,4,4,2,3,3,1,2,1,4,4,2,3,2,0,2,1
3,4,3,4,6,4,2,1,4,3,3,4,2,1,1,0,4,3,3,4,1,0,1,0
3,1,2,3,17,11,6,4,1,2,3,3,6,4,2,1,1,2,3,3,2,1,1,0
3,0,4,1,27,18,9,2,0,4,3,1,9,6,3,0,0,4,3,1,3,2,1,0
2,4,1,4,4,1,3,2,4,1,2,4,3,1,2,1,4,1,2,4,2,1,1,0
3,0,1,1,12,8,4,1,0,1,3,1,4,2,2,0,0,1,3,1,2,1,1,0
3,2,0,4,5,3,2,1,2,0,3,4,2,1,1,0,2,0,3,4,1,0,1,0
0,4,3,3,12,1,11,7,4,3,0,3,11,1,10,7,4,3,0,3,10,1,9,6
4,2,2,3,12,10,2,1,2,2,4,3,2,1,1,0,2,2,4,3,1,0,1,0
1,4,0,4,0,0,0,0,4,0,1,4,0,0,0,0,4,0,1,4,0,0,0,0
3,1,0,2,10,6,4,2,1,0,3,2,4,2,2,1,1,0,3,2,2,1,1,0
1,2,1,4,3,0,3,2,2,1,1,4,3,0,3,2,2,1,1,4,3,0,3,2
0,4,3,0,10,1,9,0,4,3,0,0,9,0,9,0,4,3,0,0,9,0,9,0
3,4,3,3,6,4,2,1,4,3,3,3,2,1,1,0,4,3,3,3,1,0,1,0
2,3,3,4,15,7,8,7,3,3,2,4,8,4,4,3,3,3,2,4,4,1,3,2
1,4,4,4,14,4,10,8,4,4,1,4,10,3,7,6,4,4,1,4,7,2,5,4
0,0,4,3,29,2,27,18,0,4,0,3,27,2,25,17,0,4,0,3,25,2,23,16
3,1,0,0,13,9,4,0,1,0,3,0,4,2,2,0,1,0,3,0,2,1,1,0
4,0,3,3,29,26,3,2,0,3,4,3,3,2,1,0,0,3,4,3,1,0,1,0
0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
3,0,4,1,23,16,7,2,0,4,3,1,7,4,3,0,0,4,3,1,3,2,1,0
2,4,2,3,0,0,0,0,4,2,2,3,0,0,0,0,4,2,2,3,0,0,0,0
3,0,1,0,15,10,5,0,0,1,3,0,5,3,2,0,0,1,3,0,2,1,1,0
1,2,4,0,19,5,14,1,2,4,1,0,14,4,10,1,2,4,1,0,10,3,7,0
3,3,0,1,2,1,1,0,3,0,3,1,1,0,1,0,3,0,3,1,1,0,1,0
0,2,2,0,7,0,7,0,2,2,0,0,7,0,7,0,2,2,0,0,7,0,7,0
3,3,2,0,11,7,4,0,3,2,3,0,4,2,2,0,3,2,3,0,2,1,1,0
3,0,0,4,8,5,3,2,0,0,3,4,3,2,1,0,0,0,3,4,1,0,1,0
4,4,3,1,8,7,1,0,4,3,4,1,1,0,1,0,4,3,4,1,1,0,1,0
1,1,3,3,28,8,20,14,1,3,1,3,20,6,14,9,1,3,1,3,14,4,10,6
4,0,4,4,29,26,3,2,0,4,4,4,3,2,1,0,0,4,4,4,1,0,1,0
4,3,3,4,17,15,2,1,3,3,4,4,2,1,1,0,3,3,4,4,1,0,1,0
3,1,1,3,15,10,5,3,1,1,3,3,5,3,2,1,1,1,3,3,2,1,1,0
3,1,1,2,4,2,2,0,1,1,3,2,2,1,1,0,1,1,3,2,1,0,1,0
2,2,4,2,16,7,9,4,2,4,2,2,9,4,5,2,2,4,2,2,5,2,3,1
3,1,3,4,21,14,7,6,1,3,3,4,7,4,3,2,1,3,3,4,3,2,1,0
4,0,1,3,7,6,1,0,0,1,4,3,1,0,1,0,0,1,4,3,1,0,1,0
4,2,0,4,3,2,1,0,2,0,4,4,1,0,1,0,2,0,4,4,1,0,1,0
3,4,2,0,3,2,1,0,4,2,3,0,1,0,1,0,4,2,3,0,1,0,1,0
1,0,1,0,16,4,12,1,0,1,1,0,12,3,9,0,0,1,1,0,9,2,7,0
1,2,4,2,20,6,14,7,2,4,1,2,14,4,10,5,2,4,1,2,10,3,7,3
1,4,2,0,13,3,10,0,4,2,1,0,10,3,7,0,4,2,1,0,7,2,5,0
1,3,2,1,9,2,7,2,3,2,1,1,7,2,5,1,3,2,1,1,5,1,4,1
3,2,1,2,7,4,3,1,2,1,3,2,3,2,1,0,2,1,3,2,1,0,1,0
4,1,3,0,23,20,3,0,1,3,4,0,3,2,1,0,1,3,4,0,1,0,1,0
0,0,2,3,22,2,20,14,0,2,0,3,20,1,19,13,0,2,0,3,19,1,18,12
1,1,3,1,28,8,20,5,1,3,1,1,20,5,15,4,1,3,1,1,15,4,11,3
1,4,1,1,3,0,3,0,4,1,1,1,3,0,3,0,4,1,1,1,3,0,3,0
1,3,0,0,3,0,3,0,3,0,1,0,3,0,3,0,3,0,1,0,3,0,3,0
1,4,4,1,6,1,5,1,4,4,1,1,5,1,4,1,4,4,1,1,4,1,3,0
2,0,4,1,29,14,15,4,0,4,2,1,15,7,8,2,0,4,2,1,8,3,5,1
